Sex	Income	Race	Age	Educ
1	10000	1	53	3
1	29774	1	43	4
2	15076	1	44	4
1	55000	1	48	5
2	33000	1	48	4
2	2500	1	57	5
1	105132	1	59	5
2	33450	1	30	5
1	51250	1	30	4
1	7951	1	48	3
2	38200	1	49	4
1	50028	1	34	4
2	24723	1	42	3
1	44000	1	38	4
2	16800	1	35	4
1	65112	1	45	6
2	31299	1	43	4
2	44179	1	47	4
2	30353	1	45	4
1	52500	1	44	3
2	63143	1	64	2
1	16172	1	50	3
1	17795	1	49	4
2	14795	1	50	4
1	57000	1	36	4
2	12000	1	44	3
2	28055	1	56	4
1	42957	1	64	4
1	49600	1	38	3
2	40100	1	30	4
1	118096	1	39	3
1	69700	1	27	4
2	24000	1	30	4
1	23000	1	51	2
2	22000	1	46	1
2	35657	1	42	3
1	40007	1	43	4
1	45000	1	60	3
2	10012	1	57	3
1	13004	1	56	3
2	11000	1	60	2
1	61029	1	50	4
2	30029	1	49	4
1	103651	1	60	6
2	28000	1	59	5
1	143286	1	52	4
2	18387	1	56	3
1	50001	1	33	4
2	19001	1	27	4
1	20000	1	55	3
1	42350	1	58	5
2	20350	1	57	5
1	94769	1	47	5
2	48269	1	41	5
1	50000	1	31	5
2	10000	1	32	3
1	44200	1	31	6
2	30200	1	46	5
1	55500	1	38	3
2	28500	1	42	3
1	25000	1	36	3
2	31000	1	34	5
1	43200	1	43	4
2	22800	1	33	4
1	47750	1	52	6
2	36400	1	53	5
1	61000	1	42	6
2	20000	1	40	4
1	48000	1	57	4
2	22210	1	47	4
2	21000	1	48	3
2	30000	1	44	4
2	40000	1	44	5
1	23000	1	50	4
1	38000	1	51	5
2	27000	1	44	4
1	15035	1	41	3
2	11035	1	38	4
1	43898	1	55	4
2	37898	1	53	4
2	38500	1	29	5
2	20300	1	50	4
1	46300	1	53	5
1	37000	1	42	4
2	37221	1	45	5
1	35221	1	46	5
2	37078	1	57	5
2	34800	1	50	4
1	68075	1	35	5
2	38075	1	34	5
2	46308	1	37	5
1	88808	1	36	3
1	157200	1	30	6
2	3100	1	29	4
2	31000	1	45	5
1	40500	1	51	3
2	44074	1	51	4
1	33469	1	48	4
1	20000	1	40	4
1	19000	1	26	2
2	18722	1	61	3
2	26000	1	60	4
2	72030	1	63	4
1	46084	1	51	4
2	40034	1	62	5
1	21469	1	62	4
2	5112	1	52	4
1	39917	1	54	4
2	10000	1	48	4
1	20000	1	46	3
2	-9964	1	55	5
1	120000	1	60	5
2	40000	1	43	4
1	20000	1	46	3
1	102300	1	38	5
2	32300	1	38	5
1	37238	1	51	4
2	-4762	1	51	5
1	32300	1	31	6
1	125000	1	54	6
1	30000	1	29	3
2	12600	1	32	3
1	22630	1	46	6
2	45020	1	48	5
2	23088	1	43	4
1	22000	1	63	2
2	90438	1	62	4
1	30000	1	54	3
1	10000	1	41	4
1	155286	1	57	3
1	19860	1	43	3
1	48000	1	63	3
1	5912	1	38	4
1	40000	1	36	3
2	5000	1	49	3
1	20000	1	53	4
1	42050	1	27	4
2	15000	1	27	4
2	20600	1	45	3
2	42000	1	54	6
1	39000	1	55	6
2	11000	1	57	3
2	53213	1	61	3
1	22000	1	30	4
1	51029	1	36	3
1	42000	1	28	4
1	40162	1	36	3
2	19000	1	41	4
1	84391	1	61	5
2	22400	1	31	3
2	20000	1	62	4
1	50000	1	47	1
2	8000	1	48	4
1	40000	1	44	3
2	38000	1	49	4
1	35006	1	50	4
2	19200	1	39	5
1	76000	1	43	4
2	25408	1	44	4
2	26011	1	41	4
1	52000	1	42	4
1	66150	1	34	4
2	21798	1	36	4
1	52669	1	56	6
2	53169	1	56	5
1	49100	1	47	3
1	35010	1	37	4
2	27010	1	45	6
2	30333	1	43	3
1	437697	1	44	5
2	15013	1	29	5
2	29080	1	41	4
1	30670	1	40	3
2	20722	1	41	4
1	22040	1	29	2
1	17250	1	52	4
2	19005	1	44	4
1	15000	1	36	2
2	33360	1	47	5
1	39225	1	56	4
2	70154	1	50	4
2	16000	1	54	3
1	150721	1	48	3
2	40700	1	52	5
2	190893	1	62	5
1	31890	1	33	2
2	24578	1	31	4
1	40985	1	32	4
1	25000	1	41	2
1	32000	1	45	4
2	5000	1	43	1
1	40200	1	33	5
2	24620	1	33	5
2	30100	1	28	4
1	45100	1	33	5
1	45200	1	56	5
2	30200	1	47	5
1	111250	1	50	4
2	43750	1	46	5
1	44086	1	42	2
2	22500	1	38	2
2	27888	1	47	3
1	76823	1	46	5
1	10400	1	50	4
2	5800	1	61	5
1	96213	1	63	6
2	18665	1	56	5
1	107404	1	62	6
2	23940	1	36	4
1	42000	1	38	3
1	34580	1	26	4
2	40068	1	60	4
1	78015	1	30	5
1	-9999	1	30	6
2	32000	1	29	5
2	15000	1	53	4
1	32000	1	26	4
2	101119	1	56	4
1	52500	1	25	5
2	63662	1	47	6
1	27649	1	51	5
2	50592	1	53	5
1	35000	1	32	3
1	30000	1	25	4
1	22000	1	51	2
2	23000	1	41	4
1	30000	1	41	3
1	124801	1	59	5
2	77651	1	60	5
1	59947	1	54	5
2	38714	1	52	6
1	60000	1	43	5
2	19000	1	37	4
1	224	1	56	5
2	24149	1	53	3
1	58550	1	34	5
2	10500	1	32	4
1	87500	1	53	4
2	6900	1	46	4
2	34565	1	44	4
1	104565	1	45	5
1	25000	1	59	3
2	37098	1	56	3
1	19279	1	26	3
1	14427	1	64	5
1	20000	1	49	5
1	20720	1	48	3
2	8688	1	47	4
1	30000	1	41	3
2	56325	1	50	4
1	1572	1	38	4
2	6300	1	36	4
2	9500	1	25	4
2	20000	1	39	4
1	52655	1	35	4
1	65017	1	28	5
2	63000	1	27	5
2	23359	1	47	5
1	63456	1	48	4
2	13000	1	25	5
1	42004	1	49	5
2	26204	1	45	5
2	32334	1	54	3
2	9510	1	61	4
2	54400	1	31	5
1	32100	1	35	3
2	75800	1	43	6
1	52000	1	55	5
2	78000	1	54	5
1	44000	1	27	4
2	47000	1	27	5
1	75000	1	38	5
2	60000	1	38	6
1	112619	1	52	5
1	62016	1	39	3
2	32000	1	34	4
2	101442	1	55	4
2	100179	1	52	4
1	70323	1	47	4
2	2823	1	50	4
1	90000	1	50	3
2	19440	1	64	3
2	42200	1	41	4
2	30000	1	38	3
2	50025	1	31	6
2	23412	1	54	4
1	55000	1	33	3
2	23821	1	34	5
1	63075	1	42	4
2	142619	1	39	5
1	24010	1	50	2
2	22120	1	47	3
1	23520	1	25	3
1	72000	1	52	5
2	19000	1	54	4
2	20000	1	47	4
1	65000	1	47	6
1	64000	1	61	6
2	85674	1	53	6
1	16000	1	57	6
2	245732	1	49	5
1	233732	1	51	5
1	23808	1	47	3
2	38808	1	41	5
1	26840	1	61	5
2	12400	1	60	5
2	47500	1	54	4
1	77500	1	57	4
1	21000	1	26	3
1	17800	1	62	5
1	42100	1	36	4
2	31100	1	37	4
1	63025	1	34	4
2	20534	1	33	4
1	35000	1	47	3
2	60000	1	40	4
2	25012	1	38	3
1	30012	1	39	3
1	57000	1	51	4
2	33984	1	44	4
1	9000	1	45	5
2	42000	1	43	5
1	50654	1	49	4
2	25654	1	49	4
2	23050	1	29	4
1	49850	1	33	5
1	50754	1	35	5
2	35754	1	33	5
2	50025	1	39	6
1	53025	1	41	5
2	46586	1	30	4
2	15802	1	34	4
2	11200	1	36	4
1	45016	1	35	4
1	53832	1	49	5
2	9402	1	50	5
1	39600	1	58	3
2	45600	1	45	5
1	38000	1	46	5
2	49000	1	46	6
1	21000	1	33	4
1	20800	2	26	4
2	29050	1	44	5
1	40050	1	44	5
1	26125	1	59	4
2	46075	1	55	4
2	37968	1	50	4
1	31000	1	26	4
2	20000	1	28	4
1	150337	1	58	5
2	41095	1	54	3
1	98662	1	38	4
2	37662	1	36	4
2	59162	1	49	5
1	85162	1	57	6
1	60000	1	42	3
2	55000	1	40	3
1	40000	1	47	6
2	200000	1	48	6
2	33851	1	38	5
1	20008	1	42	2
1	30000	1	48	3
2	51808	1	48	4
2	20048	1	63	4
1	32817	1	57	3
2	175	1	48	4
1	32780	1	52	3
2	25421	1	52	4
1	70421	1	53	4
2	58000	1	60	4
2	33036	1	36	5
1	50000	1	40	3
2	27254	1	62	3
2	18323	1	47	4
1	34323	1	48	4
2	21911	1	44	5
1	21131	1	45	3
2	25833	1	47	4
1	42081	1	35	5
2	12000	1	55	2
1	49835	1	51	4
2	18000	1	26	4
1	3600	1	30	3
2	22200	1	37	3
1	46200	1	53	3
2	26041	1	35	5
1	50357	1	38	5
1	60000	1	35	4
2	16000	1	35	4
2	33690	1	45	4
1	61690	1	45	3
2	27319	1	50	4
2	40038	1	44	3
1	91616	1	44	3
1	55000	1	52	4
2	70100	1	42	3
1	10005	1	49	3
2	26805	1	49	3
1	48200	1	39	5
2	71200	1	33	6
1	45045	1	58	4
2	24045	1	50	4
1	30050	1	29	4
2	49050	1	28	5
1	420292	1	42	5
1	80500	1	37	5
2	10500	1	37	5
1	78350	1	49	5
2	9950	1	47	5
1	25500	1	61	5
1	76001	1	34	4
2	33329	1	36	4
1	36467	1	55	4
2	25322	1	55	5
1	53000	1	37	4
1	75700	1	44	3
2	83600	1	64	3
1	60250	1	42	4
2	9450	1	39	4
1	28008	1	58	4
2	7960	1	55	4
2	6350	1	57	4
1	85619	1	57	3
1	54250	1	38	3
2	17450	1	39	4
1	49325	1	32	5
2	36000	1	28	5
1	15958	1	25	4
1	30200	1	30	3
1	31003	1	47	5
2	25559	1	40	4
1	40402	1	51	3
2	33586	1	36	4
1	55000	1	46	4
1	62000	1	26	4
1	51169	1	51	4
2	23169	1	43	5
1	75020	1	57	6
2	29720	1	54	5
1	50750	1	59	3
2	50750	4	60	2
1	32680	1	32	4
2	27000	1	43	4
1	26400	1	37	3
2	17012	1	40	5
1	34886	1	55	4
2	15888	1	55	5
2	19000	1	52	3
1	62663	1	42	3
2	39162	1	38	4
2	27000	1	44	4
1	45000	1	58	5
1	42275	1	50	4
2	24075	1	50	4
1	16550	1	27	3
2	49100	1	32	5
1	26200	1	25	3
1	15200	1	26	3
1	30000	1	27	4
1	90619	1	51	3
2	35685	1	50	4
2	72500	1	41	5
2	55242	1	43	4
1	57242	1	44	4
1	49685	1	60	5
2	94000	1	61	4
1	47976	1	63	4
2	27012	1	60	3
1	77000	1	30	4
2	26011	1	31	4
2	10500	1	25	4
2	24020	1	26	4
2	27400	1	29	4
2	68045	1	40	5
2	28000	2	27	4
1	45808	1	36	5
2	48608	1	34	5
1	45600	1	33	4
2	26000	1	33	4
1	42000	1	29	4
2	15000	1	32	4
1	54685	1	62	6
2	67685	1	55	5
2	68039	1	50	4
2	22294	1	25	4
2	36500	1	42	5
2	19233	1	30	3
2	32615	1	40	3
2	25431	1	34	3
1	36919	1	44	4
1	80485	1	36	3
2	67045	1	35	4
1	11350	1	26	4
2	12000	4	27	3
1	12000	4	32	4
1	45053	1	48	4
2	33053	1	45	4
1	24169	1	50	3
2	20000	1	46	3
1	50000	1	49	3
1	19127	1	42	3
1	424384	1	44	6
2	32492	1	40	4
2	55480	1	58	5
1	48500	1	29	5
2	33252	1	30	5
1	42468	1	47	4
2	52267	1	45	4
1	33900	1	53	3
1	119045	1	34	5
2	55030	1	27	5
2	42058	1	27	6
2	30000	1	25	4
1	47175	1	26	5
2	26675	1	25	4
1	63942	1	27	4
2	6752	1	27	3
2	24125	1	62	4
2	23028	1	58	4
1	72528	1	57	6
1	54584	1	51	6
2	40337	1	50	6
1	56000	1	59	3
2	46000	1	59	5
1	57084	1	56	3
2	35084	1	51	4
1	45878	1	56	5
2	18878	1	55	5
1	47961	1	49	5
2	44461	1	48	4
2	26100	1	34	5
1	18000	1	31	3
1	36000	1	35	4
2	37360	1	38	6
1	8000	1	30	2
2	9000	1	27	3
1	70000	1	39	3
1	35384	1	37	5
1	45690	1	32	4
2	25000	1	54	4
1	46229	1	53	4
2	32875	1	46	3
1	44000	1	51	3
1	33015	1	42	4
2	38015	1	39	4
2	68100	1	32	5
1	31000	1	30	3
2	30411	1	61	4
2	30000	1	42	4
1	32000	1	42	4
1	20000	1	26	4
1	50150	1	34	4
1	36250	1	26	3
2	27820	1	27	3
2	22650	1	26	4
1	34050	1	27	3
2	22110	1	26	4
1	25200	1	27	4
1	35000	1	27	3
2	12010	1	34	4
1	37002	1	50	3
1	47350	4	31	6
1	16000	1	41	2
2	17000	1	37	2
1	20000	1	62	4
1	37223	1	51	4
1	28044	1	43	4
2	16024	1	40	3
1	4100	1	51	2
2	124228	1	42	5
1	11400	1	51	4
1	47466	1	63	4
1	10300	1	31	4
2	50300	1	33	6
1	28600	2	28	5
1	55836	1	55	5
2	50000	1	54	3
1	50683	2	49	4
2	48683	1	48	5
1	10699	1	37	3
2	25280	1	37	4
1	77500	1	41	6
2	71500	1	39	6
1	500	1	31	5
2	45500	1	30	6
1	43162	1	45	5
2	46162	1	45	5
1	45000	1	42	6
2	50500	1	63	4
1	12000	1	25	3
2	28828	1	42	4
2	36032	1	25	5
2	51000	1	32	5
1	30000	1	25	3
1	12000	1	29	4
2	37000	1	26	5
1	45435	1	25	4
2	28600	1	26	5
1	82306	1	51	6
2	55034	1	51	5
1	47050	1	52	2
2	30017	1	48	3
1	47258	1	49	3
2	21000	1	50	5
1	80000	1	40	4
2	101638	1	44	5
1	26506	1	54	4
2	28506	1	46	5
1	85601	1	59	4
2	36499	1	56	5
1	32000	1	26	3
2	45000	1	38	6
1	37100	1	42	3
2	18000	1	33	1
2	10904	1	43	5
1	56004	1	45	5
2	24126	1	29	6
1	35100	1	33	4
2	75215	1	36	6
1	52015	1	36	5
2	1408	1	45	5
1	43508	1	44	5
1	71230	1	45	3
2	43230	1	44	5
1	161450	1	53	5
2	49421	1	42	4
1	133562	1	44	4
2	22162	1	41	4
1	90400	1	43	4
2	22000	1	41	4
1	42820	1	26	5
2	15000	1	27	5
1	42000	1	38	3
2	48200	1	41	3
1	20000	2	36	5
1	44320	1	47	5
1	77632	2	61	4
2	86002	1	54	5
2	8005	1	26	4
1	93651	1	49	4
2	86651	1	36	5
1	205250	1	53	4
2	20250	1	49	5
2	39000	1	52	3
1	52615	1	49	2
2	47615	1	52	4
2	46018	1	38	4
1	18000	1	39	6
1	25277	2	41	4
2	6500	1	30	4
1	111708	1	29	4
1	27550	1	56	5
2	34550	1	55	5
1	30000	1	45	3
2	42600	1	33	5
1	48562	1	42	4
1	37720	1	33	4
1	24000	1	47	4
2	52000	1	47	4
1	35131	1	41	3
2	35015	1	44	6
2	3480	1	49	3
1	73000	1	49	2
1	62570	1	45	4
2	64570	1	45	6
1	56350	1	35	6
2	149809	4	40	6
1	10000	2	38	4
2	12000	1	30	4
1	52350	1	29	2
1	75000	1	34	6
1	45017	1	28	6
2	24017	1	29	6
2	11000	4	43	2
1	11010	1	34	3
2	11002	1	32	1
1	18000	1	29	1
2	40280	1	32	4
2	20246	1	25	4
2	63002	1	53	4
1	58100	1	32	6
2	19010	1	27	6
1	67500	1	42	6
2	140500	1	38	6
2	3800	1	43	4
1	18000	1	51	4
2	25500	1	54	5
2	32500	1	48	5
2	28228	2	31	4
1	19501	2	34	4
1	20000	1	25	3
1	23015	1	57	6
2	29617	1	54	6
1	75501	1	29	5
2	100501	1	26	6
1	428618	4	30	6
1	30000	1	38	5
2	18000	1	40	3
1	86241	1	54	4
2	26241	1	54	2
2	32000	1	54	4
1	60000	1	54	3
1	64075	1	44	4
2	40075	1	44	4
1	140355	1	44	4
2	33000	1	41	4
1	70400	1	39	4
2	44780	1	49	4
1	41151	1	46	4
1	55000	1	59	2
2	3000	1	61	2
1	38100	1	33	4
2	79669	1	62	4
2	46660	1	55	4
1	120160	1	57	5
1	44000	1	46	3
1	50081	1	40	5
2	36000	1	41	6
2	40163	1	57	5
2	20412	1	57	5
1	31145	1	37	3
2	52000	1	37	5
1	26680	1	52	3
2	64680	1	52	5
1	55277	1	50	5
2	14483	1	56	5
2	49821	1	47	4
1	55820	1	60	3
1	60000	1	60	4
2	15455	1	58	4
2	49000	1	53	3
2	25778	1	54	4
1	62528	1	59	4
2	11000	1	25	4
1	50164	1	35	5
2	25401	1	28	4
1	33904	1	55	3
2	62355	1	55	3
1	16786	1	25	5
2	56688	1	46	5
2	22656	1	32	4
1	25000	2	32	4
1	70000	1	49	3
2	34836	1	39	3
2	43500	1	47	4
1	54431	1	56	4
2	11169	1	49	3
1	24600	1	63	4
2	107000	1	32	3
1	9000	2	40	3
2	83404	1	43	6
1	50404	1	43	4
2	15000	1	38	4
1	40000	1	38	5
1	137452	1	42	5
1	457084	1	41	6
2	15000	1	37	4
2	37100	1	33	5
1	56100	1	32	5
1	35310	1	40	4
2	99310	1	36	6
1	50000	1	49	2
2	23000	1	39	4
1	19000	1	42	2
1	38000	1	55	5
2	33000	4	49	4
2	50	1	49	4
2	13017	1	42	3
2	16400	1	33	5
1	40000	1	42	5
2	70509	1	37	6
1	18000	1	47	4
2	30323	1	50	4
1	63762	1	42	6
2	71123	1	46	6
1	50523	1	35	5
2	47121	1	34	5
1	20000	1	51	3
1	48720	1	43	3
2	19700	1	48	3
1	19000	1	53	3
1	90081	1	48	6
2	17000	1	52	4
1	35000	1	48	4
2	19000	1	32	4
1	41050	1	28	4
2	32187	1	28	5
1	42187	1	31	4
1	54638	1	41	4
2	29653	1	42	4
2	38164	1	42	4
1	52200	1	42	4
1	76176	1	61	5
2	405	1	59	3
1	421969	1	41	3
2	5000	1	39	5
1	48002	1	44	3
2	20000	1	48	3
1	25280	1	43	3
2	14510	1	37	3
1	45535	1	45	6
2	26458	1	43	5
2	21000	1	27	3
1	419969	1	48	3
1	45200	1	41	4
2	22000	1	61	3
2	16499	1	39	1
2	28000	1	54	2
2	13401	1	26	4
1	16804	1	51	5
2	16804	1	51	6
1	30010	1	38	4
2	25010	1	32	3
1	27000	1	33	4
2	27000	1	42	4
1	35400	1	64	4
1	54152	1	54	5
2	29818	1	52	4
1	3900	1	25	3
2	400	1	40	3
1	32044	1	51	3
2	27590	1	52	3
2	5668	1	34	3
2	50000	1	50	6
2	36000	1	39	3
1	16500	1	41	5
2	38042	1	61	4
2	31100	1	33	4
1	33701	1	35	3
1	45084	1	59	3
2	51001	1	52	3
1	60000	1	51	2
2	15500	1	28	4
2	32011	1	57	4
1	65404	1	57	3
2	32592	1	47	4
1	40014	1	48	4
1	45000	1	51	4
1	79217	1	57	3
2	60288	1	53	4
2	36000	1	35	4
1	30000	1	30	3
2	49000	1	47	5
1	162500	1	53	5
1	64651	1	46	3
2	65613	1	41	3
1	42081	1	51	5
1	28000	1	41	4
2	19887	1	44	4
1	39000	1	38	4
1	36000	1	46	4
2	47400	1	35	5
1	28700	1	37	3
1	21000	1	35	5
2	23000	1	36	5
1	39593	1	62	3
1	77169	1	56	6
2	29000	1	46	5
2	42070	1	57	6
1	20000	1	26	4
1	32840	1	38	6
2	31240	1	36	5
1	28186	1	51	2
2	28390	1	48	5
1	48162	1	40	3
2	52082	1	36	4
1	25001	1	57	6
2	31617	1	59	4
1	428237	1	37	6
2	30000	1	31	5
1	110000	1	34	5
1	60000	1	32	5
2	31750	2	39	5
1	48100	1	42	6
2	25040	1	35	5
1	20000	1	49	4
2	33730	1	46	5
2	14015	1	26	3
1	30562	1	63	5
2	23048	1	57	3
1	6000	1	50	4
1	70039	1	51	3
1	39114	1	54	4
2	23214	1	53	3
2	28100	1	33	5
1	25653	1	53	4
2	10056	1	46	4
1	39001	1	43	4
1	17000	1	47	2
2	25030	1	28	4
2	5540	1	36	4
2	109389	2	46	4
2	25	4	35	4
2	27576	1	25	3
1	75253	1	53	3
2	33253	1	52	3
1	32281	1	36	3
2	23081	1	37	4
1	56615	1	44	3
2	21645	1	41	4
1	22880	1	33	5
1	12270	1	41	4
1	13896	1	46	4
1	15000	1	30	5
2	24000	1	44	4
1	21400	1	44	4
2	22954	1	43	4
1	97311	1	39	3
2	10525	1	33	4
1	32100	1	26	5
1	38625	1	35	5
2	42985	1	35	5
1	47556	1	48	6
2	48072	1	46	6
2	39538	1	46	4
1	59305	1	48	4
1	137000	1	30	4
2	8500	1	31	3
2	28856	1	52	4
1	55720	1	30	5
1	37446	1	52	3
1	30510	1	32	5
1	60084	1	58	6
1	11450	1	50	3
2	47500	1	56	6
2	7143	1	55	3
1	22247	1	57	4
1	14000	1	51	2
2	17421	1	54	4
1	45570	1	54	3
2	42000	1	44	4
1	92094	1	40	3
1	200000	1	47	3
2	-4999	1	55	5
2	24002	1	47	3
1	84330	1	47	3
1	40000	1	40	1
2	37074	1	44	4
1	62323	1	45	4
2	2935	1	39	4
1	46832	1	37	4
1	10050	1	36	5
2	30550	1	38	5
2	8827	1	40	4
2	32000	1	51	5
1	158000	1	44	3
1	25000	1	56	3
2	0	1	53	3
2	20000	1	51	4
1	30000	1	52	3
1	19000	1	25	3
2	165	1	26	3
1	41000	1	35	5
1	28500	1	42	5
2	46881	1	41	6
1	63000	1	60	6
2	28600	1	58	5
1	34020	1	60	4
1	176500	1	59	6
2	46500	1	53	5
1	50005	1	48	6
1	47200	1	35	3
2	10000	1	62	4
1	45000	1	63	4
2	21715	1	31	4
1	30000	1	28	6
2	64002	1	47	4
1	20000	1	54	3
2	30000	1	48	3
1	67010	1	29	4
2	24000	1	29	4
1	55000	1	32	5
1	104501	1	51	5
1	36000	1	37	3
2	20200	1	40	3
1	30020	1	53	5
1	20000	1	51	4
1	0	1	48	4
1	20400	1	32	4
1	65285	1	27	4
2	50900	1	30	4
1	40000	1	29	4
2	38500	1	30	5
1	44400	1	52	1
1	25000	1	36	3
2	0	1	42	3
1	20000	1	46	3
1	60000	1	53	3
1	67010	1	27	3
2	59511	1	32	3
1	24500	1	38	3
1	3212	1	44	3
1	35000	1	55	3
1	18000	1	43	3
2	20000	1	40	4
2	60020	1	55	4
2	50012	1	41	4
1	18864	1	54	3
2	11853	1	55	4
1	43000	1	37	5
2	-3999	1	36	6
2	28050	1	57	3
2	22352	1	59	3
1	19226	1	25	3
1	22120	1	52	4
2	46120	1	44	4
1	40808	1	45	3
2	23808	1	43	4
2	33500	1	48	4
1	51400	1	51	3
1	35220	1	58	3
2	25000	1	56	3
1	108800	1	52	6
2	33700	1	49	5
1	51671	1	55	3
2	20219	1	56	3
1	29100	1	25	2
2	2800	1	35	5
2	17173	1	60	4
1	148200	1	59	1
1	48000	1	26	4
2	14434	1	61	3
1	47000	1	32	3
2	30000	1	30	4
2	42390	1	51	4
1	35000	1	52	4
1	50100	1	37	3
1	106151	1	37	4
2	14845	1	40	5
2	25000	1	34	4
1	63230	1	32	3
2	57020	1	44	6
1	16500	1	41	4
2	13500	1	43	4
1	48131	1	43	4
2	22131	1	37	4
1	57915	1	43	3
2	12065	1	40	3
1	47500	1	36	5
2	64500	1	35	5
1	92766	1	49	5
2	61343	1	50	5
1	14001	1	44	5
2	24000	1	41	5
1	70000	1	40	4
2	42000	1	39	4
1	58300	1	56	3
2	18200	1	49	3
1	75200	1	50	4
2	16000	1	26	4
1	26150	1	27	4
1	15000	1	51	4
2	37000	1	47	4
2	25200	1	63	5
1	30138	1	37	3
1	34421	1	56	3
2	13000	1	51	5
2	51222	1	64	4
1	36599	1	55	3
2	28269	1	56	3
1	120000	1	62	5
1	51211	1	28	5
1	19002	1	60	3
2	16502	1	57	4
1	60000	1	60	3
2	27642	1	56	4
1	17000	1	32	4
2	3932	1	31	4
2	30936	1	30	3
1	43000	1	30	3
2	31030	1	37	3
1	14600	1	52	3
2	2000	1	42	3
1	25000	1	49	4
1	26048	1	48	3
2	4900	1	43	5
1	32500	1	28	5
1	70000	1	39	1
2	1615	1	39	1
1	175562	1	27	4
2	30370	1	26	4
2	17500	1	25	4
2	9696	1	64	5
2	27000	1	40	5
1	20720	1	45	3
1	50802	1	50	5
2	39002	1	57	5
1	44034	1	53	3
2	1034	1	54	3
2	27524	1	35	3
2	26515	1	31	6
1	39093	1	32	6
2	29800	1	34	5
1	29150	1	40	4
1	130556	1	40	4
2	52500	1	40	6
2	48100	1	39	6
1	44090	1	40	6
1	57532	1	56	4
2	53074	1	50	3
1	52000	1	47	3
2	6492	1	43	3
2	13300	1	26	3
1	502275	1	58	6
2	39750	1	59	5
1	208000	1	50	5
1	51055	1	59	5
2	41000	1	46	6
1	40058	1	30	3
1	35300	1	46	4
2	47800	1	45	5
2	5801	1	30	4
1	12640	1	46	3
2	32000	1	47	2
2	0	1	30	3
1	137337	1	50	3
2	3932	1	29	4
1	50000	1	31	3
1	80000	1	44	4
2	25000	1	41	4
1	47037	1	41	4
2	24500	1	43	4
2	30138	1	39	4
1	15000	1	42	3
2	27000	1	50	4
1	65500	1	50	4
1	92020	1	37	5
1	102019	1	36	4
2	41019	1	33	4
1	70502	1	36	4
2	3958	1	37	5
1	3000	1	34	3
1	91786	1	33	5
2	24500	1	31	3
1	8920	1	36	3
2	10000	1	31	3
2	21616	1	25	4
1	32000	1	58	3
1	41000	1	57	5
1	42014	1	47	4
1	63854	1	53	3
2	11854	1	53	5
1	100750	1	41	5
2	14650	1	34	5
1	38000	1	49	4
2	19720	1	53	3
1	25020	1	57	4
2	19400	1	64	5
1	10000	1	29	3
1	10000	1	44	1
1	10000	1	38	3
2	10000	1	34	3
1	31854	1	44	3
2	19000	1	43	4
2	19616	1	43	5
1	37243	1	53	3
2	25110	1	42	4
1	42000	1	43	3
1	39556	1	41	5
2	35555	1	38	4
1	39000	1	46	3
2	32000	1	44	3
2	5000	1	48	1
2	42700	1	35	6
1	15550	1	29	5
1	38648	1	55	3
2	39607	1	58	2
1	56000	1	49	5
2	50018	1	49	4
1	5000	1	51	3
2	20000	1	54	4
1	35042	1	59	4
2	27042	1	60	5
1	100000	1	51	3
2	23062	1	54	4
2	20000	1	31	3
1	30000	1	31	4
2	51029	1	53	6
2	2000	1	40	4
1	15461	1	38	4
1	40100	1	62	3
2	14822	1	56	5
1	20100	1	37	3
2	23050	1	42	3
1	32050	1	43	3
2	20166	1	53	5
1	70666	1	52	5
1	88752	1	43	5
2	29064	1	55	4
1	64528	1	53	4
1	45000	1	35	5
1	40577	1	31	4
2	50200	1	47	5
1	42200	1	48	4
1	40000	1	59	4
2	1805	1	26	2
1	26200	1	47	3
1	10200	1	26	3
1	25000	1	38	3
2	34510	1	33	4
2	18000	1	39	5
1	28000	1	39	4
1	25750	1	48	3
2	28750	1	46	3
1	40400	1	29	4
2	5020	1	30	4
1	80150	1	35	4
2	16150	1	36	4
1	123229	1	33	3
1	25500	1	32	4
2	8005	1	29	4
2	26000	1	48	3
1	27000	1	63	3
2	20000	1	49	2
2	17000	1	55	4
1	45000	1	53	5
2	52000	1	50	4
2	42069	1	50	4
2	30000	1	28	2
2	34700	1	43	3
1	10500	1	33	3
2	25000	1	32	4
1	15000	1	30	4
2	25000	1	49	4
2	22254	1	52	4
1	81600	1	50	5
1	36000	1	49	3
2	58000	1	56	3
1	76615	1	44	5
2	15615	1	42	5
1	85144	1	40	4
2	23000	1	43	4
1	32000	1	54	5
1	37478	1	42	5
2	33045	1	38	3
2	13612	1	27	4
1	50000	1	63	4
2	40560	1	61	4
1	60200	1	32	3
2	34300	1	30	5
1	115100	1	48	4
2	25100	1	48	4
1	45000	1	61	3
2	17500	1	58	4
2	32300	1	52	5
1	10000	1	56	4
2	28200	1	42	5
2	38020	1	62	5
1	47044	1	63	5
2	35002	1	51	4
1	35000	1	59	5
1	35000	1	41	3
1	41300	1	26	5
1	46685	1	52	3
2	32185	1	46	4
1	23826	1	43	2
2	26976	1	37	4
1	15122	1	46	4
2	822	1	48	4
1	85000	1	54	6
2	70000	1	47	5
1	38000	1	51	4
1	32081	1	44	3
2	56381	1	40	4
1	41515	1	45	3
1	81000	1	48	6
2	19000	1	48	4
2	54156	1	44	3
2	6200	1	30	3
1	64000	1	30	3
2	26394	1	53	3
